time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T07:28:10.450Z,35.6415,-117.4398333,3.05,2.92,ml,27,69,0.05783,0.16,ci,ci38459551,2019-07-06T20:13:32.092Z,"14km SSW of Searles Valley, CA",earthquake,0.28,0.56,0.182,25,automatic,ci,ci
2019-07-06T07:26:59.244Z,60.3746,-147.3513,7.3,3.2,ml,,,,0.78,ak,ak0198ldtmtc,2019-07-06T07:33:41.249Z,"85km ESE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-06T07:26:26.400Z,35.7038333,-117.4853333,2.32,2.76,ml,27,63,0.1186,0.2,ci,ci38459543,2019-07-06T07:37:23.240Z,"10km SW of Searles Valley, CA",earthquake,0.31,0.64,0.145,25,automatic,ci,ci
2019-07-06T07:25:23.530Z,35.760334,-117.5858307,7.04,2.99,ml,35,55,0.0561,0.25,ci,ci38459535,2019-07-07T00:57:34.850Z,"16km W of Searles Valley, CA",earthquake,0.34,0.78,0.226,27,reviewed,ci,ci
2019-07-06T07:24:47.400Z,35.8766667,-117.6963333,9.13,2.83,ml,17,48,0.08787,0.15,ci,ci38459527,2019-07-06T20:13:22.133Z,"20km ESE of Little Lake, CA",earthquake,0.3,0.92,0.108,22,automatic,ci,ci
2019-07-06T07:24:15.870Z,35.6718333,-117.5595,1.5,2.87,ml,29,58,0.1163,0.3,ci,ci38459519,2019-07-06T07:35:16.640Z,"12km ENE of Ridgecrest, CA",earthquake,0.5,0.97,0.157,25,automatic,ci,ci
2019-07-06T07:23:43.880Z,35.8781667,-117.6928333,4.13,2.65,ml,22,47,0.09084,0.14,ci,ci38459511,2019-07-06T07:27:32.007Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.63,0.13,29,automatic,ci,ci
2019-07-06T07:23:22.900Z,35.8945,-117.7051667,2.94,2.6,ml,19,48,0.09853,0.26,ci,ci38459503,2019-07-06T07:27:23.102Z,"19km ESE of Little Lake, CA",earthquake,0.46,2.01,0.112,26,automatic,ci,ci
2019-07-06T07:20:42.340Z,35.7106667,-117.5118333,6.47,2.73,ml,16,122,0.1259,0.23,ci,ci38459479,2019-07-06T07:24:38.567Z,"12km WSW of Searles Valley, CA",earthquake,0.6,1.82,0.204,26,automatic,ci,ci
2019-07-06T07:16:57.590Z,35.8255,-117.6636667,9.45,2.77,ml,9,100,0.05464,0.1,ci,ci38459447,2019-07-06T07:20:38.044Z,"23km N of Ridgecrest, CA",earthquake,0.27,0.72,0.047,4,automatic,ci,ci
2019-07-06T07:16:02.481Z,35.9021,-117.7589,4.81,3.8,ml,,59,0.628,0.8,us,us70004c1e,2019-07-07T07:17:04.379Z,"28km N of Inyokern, California",earthquake,2.3,6.5,0.04,84,reviewed,us,us
2019-07-06T07:15:26.440Z,35.7034988,-117.5051651,4.53,3.3,ml,56,46,0.1219,0.2,ci,ci38459439,2019-07-06T23:31:22.871Z,"12km SW of Searles Valley, CA",earthquake,0.17,0.91,0.252,19,reviewed,ci,ci
2019-07-06T07:13:36.130Z,35.9464989,-117.7228317,1.22,3.12,ml,30,46,0.07702,0.19,ci,ci38459415,2019-07-07T00:57:49.072Z,"17km E of Little Lake, CA",earthquake,0.27,0.46,0.247,26,reviewed,ci,ci
2019-07-06T07:11:32.250Z,35.7396667,-117.5336667,9.91,2.83,ml,20,139,0.09196,0.21,ci,ci38459399,2019-07-06T20:13:12.499Z,"12km WSW of Searles Valley, CA",earthquake,0.49,1,0.177,25,automatic,ci,ci
2019-07-06T07:11:00.610Z,35.8615,-117.6948333,5.69,2.52,ml,14,105,0.07766,0.09,ci,ci38459391,2019-07-06T07:14:48.441Z,"21km ESE of Little Lake, CA",earthquake,0.26,0.79,0.182,26,automatic,ci,ci
2019-07-06T07:09:56.850Z,35.9039993,-117.7531662,5.24,3.24,ml,22,73,0.06924,0.13,ci,ci38459383,2019-07-06T19:40:12.718Z,"14km ESE of Little Lake, CA",earthquake,0.28,0.75,0.361,23,reviewed,ci,ci
2019-07-06T07:09:40.620Z,35.8421667,-117.667,2.69,2.84,ml,22,47,0.08632,0.26,ci,ci38459375,2019-07-06T07:15:36.020Z,"24km ESE of Little Lake, CA",earthquake,0.39,0.77,0.129,25,automatic,ci,ci
2019-07-06T07:09:25.810Z,35.8921667,-117.7288333,5.16,2.67,ml,25,50,0.08842,0.21,ci,ci38459367,2019-07-06T07:20:09.940Z,"17km ESE of Little Lake, CA",earthquake,0.36,1.46,0.293,25,automatic,ci,ci
2019-07-06T07:09:20.553Z,56.156,164.095,10,5.2,mb,,91,4.458,1.11,us,us70004c14,2019-07-06T07:30:23.040Z,"100km E of Ust'-Kamchatsk Staryy, Russia",earthquake,8.2,1.8,0.026,476,reviewed,us,us
2019-07-06T07:07:37.160Z,35.8861667,-117.7295,4.37,2.66,ml,14,58,0.0826,0.17,ci,ci38459351,2019-07-06T20:12:53.596Z,"17km ESE of Little Lake, CA",earthquake,0.35,0.88,0.134,28,automatic,ci,ci
2019-07-06T07:06:37.260Z,35.8946667,-117.7098333,4.22,2.71,ml,21,52,0.09686,0.24,ci,ci38459343,2019-07-06T07:10:24.814Z,"18km ESE of Little Lake, CA",earthquake,0.46,1.06,0.141,27,automatic,ci,ci
2019-07-06T07:05:21.070Z,35.8881683,-117.732666,5.76,3.56,mlr,29,76,0.08364,0.16,ci,ci38459335,2019-07-07T07:18:13.338Z,"17km ESE of Little Lake, CA",earthquake,0.26,0.74,0.176,23,reviewed,ci,ci
2019-07-06T07:04:42.210Z,35.8824997,-117.7434998,3.6,3.91,mlr,45,38,0.0758,0.19,ci,ci38459327,2019-07-07T07:09:45.515Z,"16km ESE of Little Lake, CA",earthquake,0.2,0.61,0.275,16,reviewed,ci,ci
2019-07-06T07:04:22.240Z,35.7405014,-117.5651703,2.1,3.16,ml,32,57,0.1583,0.24,ci,ci38459319,2019-07-07T00:57:41.724Z,"15km WSW of Searles Valley, CA",earthquake,0.29,1.18,0.189,27,reviewed,ci,ci
2019-07-06T07:03:14.780Z,35.652832,-117.5366669,7.99,3.45,mlr,63,44,0.08979,0.2,ci,ci38459311,2019-07-07T07:05:12.975Z,"13km ENE of Ridgecrest, CA",earthquake,0.16,0.6,0.216,18,reviewed,ci,ci
2019-07-06T07:01:51.780Z,35.8988333,-117.7266667,1.55,2.71,ml,19,91,0.08946,0.21,ci,ci38459303,2019-07-06T07:05:48.166Z,"17km ESE of Little Lake, CA",earthquake,0.38,0.53,0.182,28,automatic,ci,ci
2019-07-06T07:01:00.090Z,35.8833351,-117.7054977,5.02,3.13,ml,26,58,0.08885,0.21,ci,ci38459295,2019-07-07T00:57:59.493Z,"19km ESE of Little Lake, CA",earthquake,0.37,0.88,0.19,24,reviewed,ci,ci
2019-07-06T06:59:59.460Z,35.675499,-117.5455017,1.09,3.45,ml,43,44,0.1118,0.19,ci,ci38459279,2019-07-06T19:32:04.050Z,"13km ENE of Ridgecrest, CA",earthquake,0.19,0.44,0.201,22,reviewed,ci,ci
2019-07-06T06:58:11.210Z,35.9033333,-117.7403333,3.34,2.8,ml,13,140,0.07781,0.29,ci,ci38459255,2019-07-06T20:12:08.367Z,"15km ESE of Little Lake, CA",earthquake,0.75,1.6,0.128,10,automatic,ci,ci
2019-07-06T06:57:47.640Z,35.8600006,-117.7108307,8.26,3.33,ml,28,84,0.06756,0.15,ci,ci38459247,2019-07-06T22:41:48.922Z,"20km ESE of Little Lake, CA",earthquake,0.3,0.76,0.301,21,reviewed,ci,ci
2019-07-06T06:56:21.220Z,35.6860008,-117.4814987,6.83,3.18,ml,53,64,0.1005,0.15,ci,ci38459239,2019-07-07T00:58:29.143Z,"11km SW of Searles Valley, CA",earthquake,0.16,0.61,0.288,24,reviewed,ci,ci
2019-07-06T06:54:26.540Z,35.884,-117.7266667,5.17,2.49,ml,21,41,0.08143,0.24,ci,ci38459223,2019-07-06T20:11:30.777Z,"17km ESE of Little Lake, CA",earthquake,0.36,1.81,0.136,20,automatic,ci,ci
2019-07-06T06:53:09.890Z,35.6705017,-117.4929962,1.35,3.46,mlr,23,64,0.08749,0.14,ci,ci38459215,2019-07-06T20:10:02.907Z,"13km SW of Searles Valley, CA",earthquake,0.23,0.62,0.244,28,reviewed,ci,ci
2019-07-06T06:52:25.840Z,35.5620003,-117.3945007,1.34,3.63,mlr,38,75,0.04432,0.23,ci,ci38459207,2019-07-07T06:56:58.828Z,"22km S of Trona, CA",earthquake,0.27,0.77,0.307,21,reviewed,ci,ci
2019-07-06T06:50:12.090Z,35.752,-117.5795,12.81,2.82,ml,20,56,0.1513,0.18,ci,ci38459175,2019-07-06T20:09:34.342Z,"16km W of Searles Valley, CA",earthquake,0.35,1.02,0.163,26,automatic,ci,ci
2019-07-06T06:49:28.890Z,35.9226685,-117.6924973,2.29,3.32,ml,41,35,0.105,0.18,ci,ci38459167,2019-07-06T19:37:43.553Z,"19km E of Little Lake, CA",earthquake,0.2,0.58,0.249,20,reviewed,ci,ci
2019-07-06T06:47:54.880Z,35.7315,-117.5673333,8.29,3.05,ml,16,77,0.08757,0.14,ci,ci38459143,2019-07-07T00:58:37.320Z,"15km WSW of Searles Valley, CA",earthquake,0.33,0.93,0.173,15,reviewed,ci,ci
2019-07-06T06:47:08.090Z,35.787,-117.6193333,3.01,3.68,ml,35,56,0.03372,0.22,ci,ci38459135,2019-07-07T06:52:44.898Z,"19km NNE of Ridgecrest, CA",earthquake,0.19,0.46,0.131,161,reviewed,ci,ci
2019-07-06T06:45:57.670Z,35.6458333,-117.4831667,2.61,2.89,ml,15,88,0.06162,0.12,ci,ci38459111,2019-07-06T22:42:16.545Z,"15km SSW of Searles Valley, CA",earthquake,0.28,0.47,0.206,26,automatic,ci,ci
2019-07-06T06:45:30.810Z,35.8638333,-117.69,7.52,2.84,ml,21,57,0.08212,0.2,ci,ci38459103,2019-07-06T06:49:23.230Z,"21km ESE of Little Lake, CA",earthquake,0.36,1.03,0.106,28,automatic,ci,ci
2019-07-06T06:45:00.270Z,35.6701667,-117.4848333,1.28,2.66,ml,16,72,0.0855,0.16,ci,ci38459087,2019-07-06T20:03:44.136Z,"13km SW of Searles Valley, CA",earthquake,0.34,0.67,0.115,25,automatic,ci,ci
2019-07-06T06:43:46.890Z,35.6793333,-117.7306667,3.06,2.76,ml,14,125,0.02073,0.26,ci,ci38459071,2019-07-06T06:47:34.894Z,"8km NW of Ridgecrest, CA",earthquake,0.64,0.64,0.146,26,automatic,ci,ci
2019-07-06T06:43:16.860Z,35.741,-117.5543333,2.29,2.72,ml,9,236,0.08243,0.23,ci,ci38459063,2019-07-06T18:57:30.178Z,"14km WSW of Searles Valley, CA",earthquake,0.88,0.7,0.171,29,reviewed,ci,ci
2019-07-06T06:41:15.080Z,35.8008347,-117.6334991,6.55,3.9,mlr,56,42,0.1071,0.23,ci,ci38459047,2019-07-07T06:48:26.243Z,"20km N of Ridgecrest, CA",earthquake,0.22,0.81,0.179,15,reviewed,ci,ci
2019-07-06T06:40:02.060Z,35.8989983,-117.7271652,4.5,2.97,ml,33,37,0.08904,0.14,ci,ci38459039,2019-07-07T00:58:55.039Z,"17km ESE of Little Lake, CA",earthquake,0.25,0.65,0.22,25,reviewed,ci,ci
2019-07-06T06:39:09.970Z,35.7303352,-117.5441666,2.42,2.95,ml,41,45,0.1583,0.16,ci,ci38459031,2019-07-07T00:58:53.637Z,"13km WSW of Searles Valley, CA",earthquake,0.19,0.86,0.221,22,reviewed,ci,ci
2019-07-06T06:37:47.380Z,35.8623333,-117.699,6.55,2.46,ml,17,100,0.0758,0.14,ci,ci38459023,2019-07-06T06:41:45.315Z,"20km ESE of Little Lake, CA",earthquake,0.32,0.75,0.121,26,automatic,ci,ci
2019-07-06T06:36:38.720Z,35.7711667,-117.6113333,6.41,2.74,ml,23,54,0.1303,0.27,ci,ci38459007,2019-07-06T06:40:35.309Z,"18km NNE of Ridgecrest, CA",earthquake,0.41,1.72,0.11,29,automatic,ci,ci
2019-07-06T06:34:47.460Z,35.8951683,-117.7266693,7.47,4.1,mlr,55,37,0.09157,0.21,ci,ci38458999,2019-07-07T06:42:25.459Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.66,0.237,15,reviewed,ci,ci
2019-07-06T06:34:18.790Z,35.8666667,-117.7198333,5.15,2.58,ml,13,131,0.06857,0.17,ci,ci38458991,2019-07-06T06:38:04.112Z,"18km ESE of Little Lake, CA",earthquake,0.5,1.51,0.109,28,automatic,ci,ci
2019-07-06T06:33:09.920Z,35.6958333,-117.4876667,10.5,2.74,ml,23,85,0.1111,0.19,ci,ci38458983,2019-07-06T06:37:09.434Z,"11km SW of Searles Valley, CA",earthquake,0.35,0.76,0.128,25,automatic,ci,ci
2019-07-06T06:32:24.170Z,35.937,-117.6558333,-0.11,3.21,ml,11,151,0.1319,0.37,ci,ci38458975,2019-07-07T10:55:28.040Z,"23km E of Little Lake, CA",earthquake,1.37,31.61,0.247,7,reviewed,ci,ci
2019-07-06T06:31:58.562Z,-27.6919,-176.2359,10,5.5,mb,,102,2.148,0.82,us,us70004byp,2019-07-07T06:33:44.437Z,"238km NE of Raoul Island, New Zealand",earthquake,6.7,1.9,0.036,260,reviewed,us,us
2019-07-06T06:31:55.450Z,35.8925018,-117.7231674,4.35,3.45,ml,30,51,0.09036,0.2,ci,ci38458967,2019-07-06T07:25:00.040Z,"17km ESE of Little Lake, CA",earthquake,0.3,0.8,0.124,7,reviewed,ci,ci
2019-07-06T06:31:49.620Z,35.7304993,-117.5358353,5.27,2.76,ml,12,73,0.1557,0.15,ci,ci38458959,2019-07-06T06:34:16.245Z,"13km WSW of Searles Valley, CA",earthquake,0.57,4.08,0.254,6,automatic,ci,ci
2019-07-06T06:31:00.640Z,35.8714981,-117.6858368,1.69,3.61,mlr,39,40,0.08983,0.25,ci,ci38458951,2019-07-07T06:32:27.726Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.6,0.228,17,reviewed,ci,ci
2019-07-06T06:30:45.760Z,35.8691673,-117.6531677,7.7,3.31,ml,37,60,0.1091,0.2,ci,ci38458943,2019-07-07T10:14:45.040Z,"24km ESE of Little Lake, CA",earthquake,0.27,0.97,0.249,20,reviewed,ci,ci
2019-07-06T06:30:27.577Z,-18.3906,176.2896,10,4.8,mb,,90,1.796,0.61,us,us70004bz6,2019-07-06T07:17:55.040Z,"136km WSW of Nadi, Fiji",earthquake,5.5,1.9,0.052,114,reviewed,us,us
2019-07-06T06:27:33.030Z,35.8835,-117.6953333,1.63,2.94,ml,16,59,0.09373,0.18,ci,ci38458911,2019-07-07T00:59:03.740Z,"20km ESE of Little Lake, CA",earthquake,0.35,0.63,0.166,25,reviewed,ci,ci
2019-07-06T06:27:03.354Z,-18.609,176.516,10,5,mb,,120,1.695,0.8,us,us70004byv,2019-07-06T07:38:26.040Z,"130km SW of Nadi, Fiji",earthquake,11.5,1.9,0.101,31,reviewed,us,us
2019-07-06T06:26:53.530Z,35.8713341,-117.7136688,5.05,3.44,ml,37,53,0.0752,0.22,ci,ci38458903,2019-07-07T09:42:02.040Z,"19km ESE of Little Lake, CA",earthquake,0.27,1.1,0.2,21,reviewed,ci,ci
2019-07-06T06:26:18.680Z,35.7076683,-117.5070038,4.47,3.01,ml,28,83,0.1263,0.14,ci,ci38458895,2019-07-07T09:35:56.040Z,"11km SW of Searles Valley, CA",earthquake,0.25,0.92,0.234,23,reviewed,ci,ci
2019-07-06T06:22:35.560Z,35.8991667,-117.6823333,3.68,2.56,ml,18,56,0.1126,0.18,ci,ci38458855,2019-07-06T18:38:23.384Z,"21km ESE of Little Lake, CA",earthquake,0.37,1.16,0.147,28,automatic,ci,ci
2019-07-06T06:22:03.000Z,35.8296667,-117.6808333,3.08,2.49,ml,19,62,0.07148,0.35,ci,ci38458847,2019-07-06T06:25:51.697Z,"23km N of Ridgecrest, CA",earthquake,0.71,2.01,0.201,25,automatic,ci,ci
2019-07-06T06:19:42.500Z,35.8834991,-117.7218323,4.67,3.23,ml,34,52,0.08255,0.25,ci,ci38458831,2019-07-07T09:12:33.040Z,"18km ESE of Little Lake, CA",earthquake,0.32,0.78,0.268,19,reviewed,ci,ci
2019-07-06T06:18:11.330Z,35.9208336,-117.6784973,7.69,3.56,ml,36,51,0.1165,0.23,ci,ci38458823,2019-07-07T17:20:38.079Z,"21km E of Little Lake, CA",earthquake,0.27,1.26,0.218,18,reviewed,ci,ci
2019-07-06T06:17:52.980Z,35.8331667,-117.6963333,0.29,2.91,ml,8,188,0.1473,0.25,ci,ci38458807,2019-07-06T06:21:39.002Z,"22km ESE of Little Lake, CA",earthquake,0.78,0.85,0.169,5,automatic,ci,ci
2019-07-06T06:17:20.630Z,35.8743324,-117.6971664,-1.09,3.46,mlr,40,39,0.08564,0.28,ci,ci38458799,2019-07-07T09:01:08.040Z,"20km ESE of Little Lake, CA",earthquake,0.25,0.61,0.205,20,reviewed,ci,ci
2019-07-06T06:17:10.200Z,35.6360016,-117.5940018,9.01,2.96,ml,30,67,0.1182,0.18,ci,ci38458791,2019-07-07T08:54:13.040Z,"8km ENE of Ridgecrest, CA",earthquake,0.32,0.69,0.402,15,reviewed,ci,ci
2019-07-06T06:16:01.130Z,35.8556667,-117.6741667,5.66,3.23,ml,21,86,0.07394,0.16,ci,ci38458783,2019-07-07T08:49:53.040Z,"23km ESE of Little Lake, CA",earthquake,0.34,0.83,0.141,109,reviewed,ci,ci
2019-07-06T06:14:15.720Z,35.6743317,-117.4693298,6.38,3.35,ml,31,65,0.08783,0.21,ci,ci38458767,2019-07-07T08:42:49.040Z,"12km SSW of Searles Valley, CA",earthquake,0.3,1.01,0.25,5,reviewed,ci,ci
2019-07-06T06:13:26.209Z,-63.1181,-157.5864,10,5.2,mb,,83,18.426,0.61,us,us70004bxv,2019-07-06T07:09:07.040Z,"Pacific-Antarctic Ridge",earthquake,14.8,1.9,0.102,32,reviewed,us,us
2019-07-06T06:12:51.980Z,35.5769997,-117.3731689,3.82,4.09,mlr,67,27,0.05241,0.19,ci,ci38458759,2019-07-07T06:22:46.664Z,"21km S of Trona, CA",earthquake,0.19,0.53,0.228,15,reviewed,ci,ci
2019-07-06T06:11:40.780Z,35.9133333,-117.708,6.08,2.54,ml,12,94,0.09602,0.25,ci,ci38458751,2019-07-06T06:15:37.875Z,"18km E of Little Lake, CA",earthquake,0.6,2.31,0.148,25,automatic,ci,ci
2019-07-06T06:09:08.100Z,35.9023323,-117.7088318,7.59,3.06,ml,24,42,0.1001,0.16,ci,ci38458735,2019-07-07T01:00:09.088Z,"18km ESE of Little Lake, CA",earthquake,0.29,1.03,0.191,21,reviewed,ci,ci
2019-07-06T06:07:08.740Z,35.5760002,-117.3621674,2.96,3.48,ml,43,36,0.05097,0.17,ci,ci38458719,2019-07-07T08:27:53.040Z,"21km S of Trona, CA",earthquake,0.18,0.24,0.221,23,reviewed,ci,ci
2019-07-06T06:06:30.910Z,35.6876678,-117.3170013,-0.98,3.19,ml,35,104,0.1555,0.77,ci,ci38458711,2019-07-07T08:22:10.040Z,"10km SSE of Trona, CA",earthquake,0.89,1.74,0.249,28,reviewed,ci,ci
2019-07-06T06:05:59.700Z,35.8963333,-117.734,3.8,2.78,ml,17,90,0.08612,0.23,ci,ci38458703,2019-07-06T19:58:33.777Z,"16km ESE of Little Lake, CA",earthquake,0.51,1.24,0.139,10,automatic,ci,ci
2019-07-06T06:05:35.710Z,35.9025,-117.7306667,4.52,2.88,ml,17,50,0.08472,0.14,ci,ci38458695,2019-07-06T06:09:32.270Z,"16km ESE of Little Lake, CA",earthquake,0.26,0.67,0.106,27,automatic,ci,ci
2019-07-06T06:04:34.140Z,35.8855019,-117.7105026,2.84,3.53,mlr,44,45,0.08858,0.24,ci,ci38458687,2019-07-07T15:20:44.605Z,"19km ESE of Little Lake, CA",earthquake,0.28,1.12,0.23,19,reviewed,ci,ci
2019-07-06T06:02:30.240Z,35.8125,-117.6378333,7.717,3.19,ml,12,71,0.03293,0.1,ci,ci37420885,2019-07-08T05:39:52.903Z,"22km N of Ridgecrest, CA",earthquake,0.27,0.52,0.071,4,reviewed,ci,ci
2019-07-06T06:01:51.780Z,35.9111667,-117.7388333,5.14,4.63,mw,63,36,0.0745,0.14,ci,ci38458679,2019-07-08T04:38:09.528Z,"15km E of Little Lake, CA",earthquake,0.11,0.49,,4,reviewed,ci,ci
2019-07-06T06:00:57.840Z,35.5563316,-117.3431702,3.18,3.55,ml,36,52,0.03583,0.2,ci,ci38458671,2019-07-07T08:06:06.040Z,"23km S of Trona, CA",earthquake,0.34,0.39,0.416,24,reviewed,ci,ci
2019-07-06T05:59:44.200Z,35.7363333,-117.5693333,2.74,3.63,mlr,25,85,0.08248,0.19,ci,ci38458663,2019-07-07T08:00:13.040Z,"15km WSW of Searles Valley, CA",earthquake,0.26,0.65,0.252,40,reviewed,ci,ci
2019-07-06T05:58:17.850Z,35.9263344,-117.6968307,2.15,4.17,mlr,55,35,0.1007,0.27,ci,ci38458655,2019-07-07T07:56:47.040Z,"19km E of Little Lake, CA",earthquake,0.21,0.49,0.306,15,reviewed,ci,ci
2019-07-06T05:57:04.470Z,35.6561667,-117.5316667,10.89,2.6,ml,18,74,0.08964,0.26,ci,ci38458639,2019-07-06T22:55:45.927Z,"14km ENE of Ridgecrest, CA",earthquake,0.47,1.02,0.115,27,automatic,ci,ci
2019-07-06T05:56:44.230Z,35.8183333,-117.6513333,9.53,2.64,ml,16,63,0.0928,0.17,ci,ci38458631,2019-07-06T06:00:29.695Z,"22km N of Ridgecrest, CA",earthquake,0.37,0.99,0.109,20,automatic,ci,ci
2019-07-06T05:56:29.310Z,35.8723333,-117.6815,8.93,2.59,ml,13,141,0.09295,0.16,ci,ci38458623,2019-07-06T06:00:13.898Z,"22km ESE of Little Lake, CA",earthquake,0.64,1.21,0.118,15,automatic,ci,ci
2019-07-06T05:56:02.410Z,35.8816667,-117.7186667,2.21,2.56,ml,14,64,0.08205,0.2,ci,ci38458615,2019-07-06T05:59:51.171Z,"18km ESE of Little Lake, CA",earthquake,0.36,0.59,0.181,27,automatic,ci,ci
2019-07-06T05:55:21.910Z,35.6845,-117.5426667,2.43,2.86,ml,15,92,0.1177,0.2,ci,ci38458607,2019-07-06T05:59:24.099Z,"14km ENE of Ridgecrest, CA",earthquake,0.32,0.78,0.114,28,automatic,ci,ci
2019-07-06T05:55:07.190Z,35.8963333,-117.7355,4.01,2.7,ml,20,60,0.08517,0.15,ci,ci38458599,2019-07-06T20:02:22.455Z,"16km ESE of Little Lake, CA",earthquake,0.3,0.69,0.271,27,automatic,ci,ci
2019-07-06T05:52:05.420Z,35.6063347,-117.3998337,4.57,3.46,mlr,52,32,0.05454,0.26,ci,ci38458575,2019-07-07T07:51:15.040Z,"18km S of Trona, CA",earthquake,0.24,0.48,0.218,22,reviewed,ci,ci
2019-07-06T05:51:49.786Z,35.9314,-117.7675,1.91,3.2,ml,,25,0.044,0.58,us,us70004bvm,2019-07-07T07:45:22.040Z,"31km N of Inyokern, California",earthquake,1.2,3.6,0.295,27,reviewed,us,ci
2019-07-06T05:47:08.050Z,35.8716667,-117.6501667,14.35,2.68,ml,16,83,0.1125,0.32,ci,ci38458551,2019-07-06T19:56:02.610Z,"24km ESE of Little Lake, CA",earthquake,0.7,1.52,0.183,25,automatic,ci,ci
2019-07-06T05:46:06.870Z,35.706665,-117.5501633,1.62,3.1,ml,27,108,0.1397,0.14,ci,ci38458543,2019-07-07T01:00:35.304Z,"15km NE of Ridgecrest, CA",earthquake,0.28,0.47,0.167,26,reviewed,ci,ci
2019-07-06T05:45:26.270Z,35.9278336,-117.7030029,2.14,3.02,ml,29,60,0.09552,0.11,ci,ci38458535,2019-07-07T01:00:46.468Z,"18km E of Little Lake, CA",earthquake,0.22,0.38,0.116,5,reviewed,ci,ci
2019-07-06T05:44:08.910Z,35.921833,-117.7145004,2.42,3.38,ml,28,42,0.08814,0.22,ci,ci38458527,2019-07-07T07:13:46.040Z,"17km E of Little Lake, CA",earthquake,0.3,0.69,0.199,25,reviewed,ci,ci
2019-07-06T05:43:50.060Z,35.8683333,-117.713,5.08,2.97,ml,13,163,0.07304,0.26,ci,ci38458519,2019-07-07T07:10:41.040Z,"19km ESE of Little Lake, CA",earthquake,0.84,2.59,0.157,9,reviewed,ci,ci
2019-07-06T05:43:23.000Z,35.8675003,-117.7241669,9.66,3.45,ml,19,200,0.06748,0.31,ci,ci38458511,2019-07-06T06:53:01.040Z,"18km ESE of Little Lake, CA",earthquake,1.05,1.09,0.261,17,reviewed,ci,ci
2019-07-06T05:41:32.220Z,35.7804985,-117.5891647,5.15,3.56,mlr,50,61,0.1456,0.28,ci,ci38458503,2019-07-07T05:42:54.070Z,"17km W of Searles Valley, CA",earthquake,0.29,1.66,0.321,18,reviewed,ci,ci
2019-07-06T05:40:08.400Z,35.8863335,-117.6740036,11,3.28,ml,27,62,0.1071,0.26,ci,ci38458495,2019-07-07T07:01:42.040Z,"22km ESE of Little Lake, CA",earthquake,0.39,0.78,0.206,26,reviewed,ci,ci
2019-07-06T05:39:14.390Z,35.7988319,-117.6275024,7.77,3.49,ml,50,52,0.1121,0.23,ci,ci38458487,2019-07-07T06:58:07.040Z,"20km NNE of Ridgecrest, CA",earthquake,0.21,0.93,0.266,18,reviewed,ci,ci
2019-07-06T05:37:30.540Z,35.8776665,-117.7248306,2.95,3.3,ml,42,40,0.07625,0.22,ci,ci38458479,2019-07-07T06:54:41.040Z,"18km ESE of Little Lake, CA",earthquake,0.28,0.58,0.2,22,reviewed,ci,ci
2019-07-06T05:36:46.460Z,35.736,-117.568,2.26,2.8,ml,24,58,0.1548,0.25,ci,ci38458471,2019-07-06T05:49:33.609Z,"15km WSW of Searles Valley, CA",earthquake,0.37,1.84,0.139,26,reviewed,ci,ci
2019-07-06T05:35:05.060Z,35.9156667,-117.733,3.08,2.64,ml,14,76,0.07653,0.17,ci,ci38458455,2019-07-06T05:38:45.491Z,"16km E of Little Lake, CA",earthquake,0.41,1.45,0.159,26,automatic,ci,ci
2019-07-06T05:34:08.200Z,35.6699982,-117.5163345,1.69,3.06,ml,21,62,0.09427,0.15,ci,ci38458447,2019-07-07T06:47:38.040Z,"15km SW of Searles Valley, CA",earthquake,0.31,0.66,0.195,5,reviewed,ci,ci
2019-07-06T05:33:00.080Z,35.841835,-117.6838303,7.09,3.63,mlr,37,61,0.07376,0.21,ci,ci38458439,2019-07-07T05:34:11.815Z,"23km ESE of Little Lake, CA",earthquake,0.28,0.93,0.191,17,automatic,ci,ci
2019-07-06T05:31:56.730Z,35.8486671,-117.6838303,5.47,3.4,ml,32,61,0.07707,0.23,ci,ci38458431,2019-07-07T06:42:22.040Z,"22km ESE of Little Lake, CA",earthquake,0.34,1.04,0.255,20,reviewed,ci,ci
2019-07-06T05:30:40.000Z,35.9115,-117.7036667,6.69,2.92,ml,14,97,0.09997,0.24,ci,ci38458423,2019-07-06T19:52:19.319Z,"18km E of Little Lake, CA",earthquake,0.54,1.86,0.177,26,automatic,ci,ci
2019-07-06T05:29:52.949Z,56.1855,164.0237,10,5,mb,,91,4.449,1.1,us,us70004buv,2019-07-06T06:10:28.040Z,"96km E of Ust'-Kamchatsk Staryy, Russia",earthquake,9.5,1.9,0.027,451,reviewed,us,us
2019-07-06T05:29:40.340Z,35.8904991,-117.7296677,2.48,3.04,ml,21,74,0.09251,0.18,ci,ci38458415,2019-07-06T18:32:15.475Z,"17km ESE of Little Lake, CA",earthquake,0.39,0.77,0.236,9,reviewed,ci,ci
